,contentsid,title,roadaddress,tag,introduction,latitude,longitude,contentscd.label,phoneno,repPhoto.photoid.imgpath,repPhoto.photoid.thumbnailpath,인기점수,tag_len,popular_tag,len
1574,CONT_000000000500905,봄그리고가을호텔&리조트,제주특별자치도 서귀포시 성산읍 해맞이해안로 2652,"['호텔', '숙소', '리조트', '휴양콘도', '주차장', '공공와이파이존', '어린이놀이방', '무장애여행', '편의시설', '자연경관', '해안도로', '가족호텔']",성산일출봉과 우도가 보이는 해맞이 해안로에 위치한 가족형 호텔 ＆ 리조트,33.474014,126.91115,숙박,064-784-2211,https://api.cdn.visitjeju.net/photomng/imgpath/201811/22/e6086c07-92f1-4d7e-acd5-97ef066d387a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201811/22/5635ef29-7896-44b5-876e-2e15bbdd1e4f.jpg,12460.0,59,"호텔,휴양콘도,숙소,가족호텔,주차장,해안도로,자연경관,리조트,공공와이파이존",41
3809,CONT_000000000500858,롯데시티호텔제주,제주특별자치도 제주시 도령로 83,"['호텔', '제주시내', '숙소', '4성급호텔', '공공와이파이존', '교통', '양식레스토랑', '수영장', '주차장', '관광호텔']","간결하며 실용적인 공간, 자연스러움과 편안함을 품은 곳",33.490974,126.48697,숙박,064-730-1000,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4b7b3f9a-6684-4e16-8f44-82864f7497aa.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/ebb31bf9-731d-4a76-9b51-c6f707d8fa52.jpg,12242.0,47,"호텔,숙소,양식레스토랑,주차장,수영장,교통,공공와이파이존,관광호텔",36
3158,CONT_000000000500806,나날 게스트하우스,제주특별자치도 서귀포시 남성중로121번길 14,"['혼자', '친구', '커플', '청년', '게스트하우스', '숙소', '민박', '공공와이파이존', '해수욕장', '바비큐', '계곡', '독채', '단체여행객', '가족', '해변']",제주도 천지연 폭포와 외돌개(황우지해안과 선녀탕) 근처에 있는 서귀포 게스트하우스 나날,33.2426292,126.55544529999996,숙박,010-2231-1009,https://api.cdn.visitjeju.net/photomng/imgpath/201906/19/bfcd3273-6f76-4565-946b-d426bd84af4e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201906/19/fb3c2cfe-e1af-48f3-ba73-baadcb9b75af.jpg,12193.0,59,"민박,게스트하우스,숙소,바비큐,가족,해수욕장,해변,단체여행객,독채,공공와이파이존",44
1353,CNTS_000000000022088,더본 호텔,제주도 서귀포시 색달로 18,"['휴식', '숙소', '호텔', '공공와이파이존', '양식레스토랑', '조식', '힐링', '관광호텔']",맛있는 여행이 함께하는 곳,33.259575,126.40604,숙박,064-764-8988,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5cba4b05-b0ea-47e8-b9f3-0b4ec8d79215.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a91efee2-68a6-47c6-af44-1e9fa1d4c375.jpg,12100.0,34,"호텔,숙소,힐링,휴식,조식,양식레스토랑,공공와이파이존,관광호텔",34
3301,CONT_000000000501053,제주아이브리조트,제주특별자치도 서귀포시 산록남로 1966-34,"['휴식', '숙소', '리조트', '호텔', '주차장', '펜션', '휴양펜션', '바비큐', '식당', '매점']",중산간에 위치한 통나무 펜션 & 리조트,33.30179,126.50959,숙박,064-739-8899,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a2cd3b41-f2e7-4034-af5f-66354562384d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b6695c46-fd8a-495c-a04c-64b9ea322f00.jpg,12082.0,34,"호텔,숙소,휴식,펜션,휴양펜션,바비큐,주차장,리조트",28
3784,CNTS_000000000018522,우도피아,제주특별자치도 제주시 우도면 영일진사길 51-40,"['민박', '숙소', '펜션', '휴양펜션', '독채', '바비큐', '단체여행객', '가족', '공공와이파이존']",아름다운 우도 경관과 시원한 정원이 어우러진 펜션,33.506397,126.96042,숙박,064-784-9621,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/dbfa4c8b-bb3d-4f13-9373-7b768b99ca42.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a1279ec5-156c-4daf-b1b5-98d98c5b63f6.jpg,11998.0,37,"민박,숙소,펜션,휴양펜션,바비큐,가족,단체여행객,독채,공공와이파이존",37
1974,CNTS_000000000021842,Oh! 세화! (오세화게스트하우스),제주특별자치도 제주시 구좌읍 세송로 8-11,"['부모', '커플', '친구', '봄', '가을', '여름', '일출', '일몰', '밤', '올레', '오름', '해변', '4.3', '실내', '사계절', '숙소', '게스트하우스', '독채', '조식', '안전인증민박']",세화리에 위치한 깔끔한 펜션&게스트하우스,33.51694,126.85955,숙박,064-782-0146,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/57bbb120-eb53-46d6-9f75-43d96879d0d4.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/eeb4a1ef-2b01-4491-8459-757663c09c6e.jpg,11973.0,67,"게스트하우스,숙소,조식,안전인증민박,해변,독채",25
1846,CNTS_000000000021082,더클라우드호텔,제주특별자치도 서귀포시 성산읍 한도로 269-37,"['호텔', '숙소', '공공와이파이존', '수영장', '자연경관', '스파', '힐링']",성산의 자연을 한눈에 담을 수 있는 곳,33.46898,126.93543,숙박,064-783-8366,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d735616e-46fb-4523-8502-61ca37a948f1.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/4eb7de79-a03b-4f0b-a5bd-6fac256fc9e9.jpg,11912.0,28,"호텔,숙소,힐링,자연경관,수영장,공공와이파이존",25
2657,CNTS_000000000020590,더포그레이스호텔앤리조트,제주특별자치도 서귀포시 성산읍 해맞이해안로 2670,"['호텔', '숙소', '리조트', '서귀포', '수영장', '휴양콘도', '카페', '온돌방', '바비큐', '어린이', '조식', '가족호텔']",객실에서 우도와 성산일출봉을 조망할 수 있는 리조트,33.4736223,126.9107438,숙박,064-797-7700,https://api.cdn.visitjeju.net/photomng/imgpath/201812/17/51bfacc6-0035-4183-af1e-e689319cfdce.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201812/17/dabebc06-0584-4ddd-86cd-493121e46f99.jpg,11721.0,45,"온돌방,호텔,휴양콘도,숙소,조식,가족호텔,바비큐,카페,수영장,리조트",37
2259,CNTS_000000000022102,제주 에코 스위츠 펜션,제주특별자치도 서귀포시 중문상로 207-13,"['휴식', '우수관광사업체', '숙소', '휴양펜션', '펜션', '조식', '바비큐', '반려동물보호소', '스파', '공공와이파이존', '해수욕장', '독채', '계곡', '수상레저', '레저/체험']","제주 에코 스위츠 펜션은 트립 어드바이져에서 선정한 2014-2016 트레블러스 초이스부분에서 B&B(Bed and Breakfast, 3성급 이상의 숙박시설)부분에서 수상하였다.",33.265537,126.42786,숙박,064-738-7706,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ed08f938-8515-4bf4-8fe8-82b37765d54d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/0ed7d9d5-124e-4e90-a4a5-b478d7084fab.jpg,11521.0,69,"숙소,휴식,조식,수상레저,펜션,휴양펜션,바비큐,해수욕장,독채,공공와이파이존",41
3708,CNTS_000000000020309,게으른소나기,제주 제주시 구좌읍 계룡길 45-6,"['휴식', '숙소', '게스트하우스', '돌집', '조식 포함', '해수욕장', '해변', '한옥', '농어촌민박', '돌담풍경마을']",약 100년 전통의 제주 돌집을 리모델링한 게스트하우스,33.53883,126.83387,숙박,070-8823-2456,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/386d2637-bd0b-434f-810b-c7dd16586552.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/853d3d26-ca2f-4213-8e9a-27d12ae0acee.jpg,11520.0,45,"게스트하우스,숙소,휴식,조식 포함,해수욕장,해변,농어촌민박",32
2627,CNTS_200000000010039,소풍(월정리),제주특별자치도 제주시 구좌읍 월정1길 23,"['월정', '숙박', '안전인증민박', '숙소', '해수욕장', '자연경관', '조식 포함']","제주 월정리의 바다와 바람, 별을 느낄수 있는  조용하고 아늑한 공간을 제공한다.",33.553997494880115,126.79059232438962,숙박,064-723-7123,https://api.cdn.visitjeju.net/photomng/imgpath/202004/16/c3a4c8ce-d43c-4c8d-802e-7aa01e86a5b0.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202004/16/0c176f00-2971-4291-aedb-f6269e79c4f5.jpg,11268.0,31,"숙소,안전인증민박,조식 포함,해수욕장,자연경관",25
3717,CONT_000000000501024,끄라비펜션,제주특별자치도 서귀포시 토평로148번길 28,"['펜션', '휴양펜션', '민박', '공공와이파이존', '바비큐', '해변', '자연경관']","서귀포 섶섬, 문섬, 지귀도가 한눈에 내려다보이는 바다 전망이 뛰어난 펜션",33.28441,126.57967,숙박,064-733-3399,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b5a6252e-d177-46f6-9577-191e0936afe8.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/3c243f9b-6968-4782-9a4d-bceb8da2b46b.jpg,10933.0,30,"민박,펜션,휴양펜션,바비큐,해변,자연경관,공공와이파이존",30
887,CONT_000000000501038,라마다 제주 함덕 호텔,제주특별자치도 제주시 조천읍 신북로 470,"['호텔', '숙소', '4성급호텔', '공공와이파이존', '양식레스토랑', '주차장', '가족호텔', '안전여행스탬프']",함덕서우봉해변 앞에 위치한 세계적 체인 브랜드 호텔,33.53867,126.64584,숙박,02-541-4800,https://api.cdn.visitjeju.net/photomng/imgpath/202206/15/728b38ed-9100-43ff-b0fa-7ea557915d2c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202206/15/5ead2b80-0809-443e-8bfb-02f10779174f.jpg,10870.0,43,"호텔,숙소,양식레스토랑,가족호텔,주차장,공공와이파이존",29
3068,CONT_000000000500838,동박생이,제주특별자치도 제주시 구좌읍 월정1길 89,"['민박', '펜션', '휴양펜션', '독채', '공공와이파이존', '해수욕장', '수상레저', '한옥', '가족']",동백새를 떠올리며 지은 돌집이자 한옥 펜션,33.55842,126.792915,숙박,010-3697-4191,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3651e6b1-a923-404a-90fd-98c34096bc63.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/445d1f9f-06f3-496a-ac2d-9d9ebf1a4e8e.jpg,10854.0,37,"민박,수상레저,펜션,휴양펜션,가족,해수욕장,독채,공공와이파이존",34
1317,CNTS_000000000021680,리니민박(RINY),제주특별자치도 서귀포시 표선면 성읍민속로149번길 1,"['숙소', '민박', '농어촌민박', '수영장', '독채', '고향민박']","제주초가로 300평 대지에 안거리, 밖거리 독채, 전통가옥의 느낌과 이색적인 느낌을 함께",33.390213,126.79784,숙박,--,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/69b5610c-0b18-4cee-8805-0802e90d4c1f.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/1fcffffb-5256-4123-8255-3a35deeeb45e.jpg,10649.0,23,"민박,숙소,고향민박,농어촌민박,수영장,독채",23
484,CNTS_000000000019351,JAY&CHLOE,제주도 서귀포시 대정읍 무릉중앙로 203,"['휴식', '숙소', '펜션', '휴양펜션', '스파', '바비큐', '공공와이파이존', '조식 포함', '해변', '자연경관']",특별한 감성으로 다가가는 이 곳에서 만나는 특별한 제주,33.25718,126.18884,숙박,010-8557-9171,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/0ccef1c9-84e9-42a3-8f18-989432c178b7.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a24140b5-e17b-4509-9ba7-23da8b2d52f2.jpg,10489.0,42,"숙소,휴식,펜션,휴양펜션,바비큐,조식 포함,해변,자연경관,공공와이파이존",39
2200,CNTS_000000000022467,오션스퀘어,서귀포시 환해장성로 667,"['리조트', '숙소', '휴양콘도', '자연경관', '공공와이파이존', '바비큐']",성산에 위치한 여유로운 휴식공간,33.413193,126.90886,숙박,064-717-7300,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/582f9f5c-c173-4b06-8a91-f32e4bb47d36.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b6a22abb-c6c9-441c-8764-455077b062f7.jpg,10469.0,28,"휴양콘도,숙소,바비큐,자연경관,리조트,공공와이파이존",28
1310,CNTS_000000000022539,포구민박,제주시 애월읍 하귀12길 20-1,"['민박', '숙소', '농어촌민박', '해안도로', '마을산책', '온돌방', '독채', '일몰명소']","애월읍 하귀 민박, 포구 앞 아기자기한 독채민박(인생샷 포토존)",33.48635,126.40897,숙박,010-2902-2005,https://api.cdn.visitjeju.net/photomng/imgpath/201810/31/742c84dd-dbba-41e4-9d97-4a86f4a37003.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201810/31/a7de559d-602b-404d-b4f7-c99cac803c34.jpg,10323.0,33,"온돌방,민박,숙소,해안도로,농어촌민박,독채",23
2148,CNTS_000000000000610,호텔 리젠트마린,제주특별자치도 제주시 서부두2길 20,"['호텔', '숙소', '4성급호텔', '수영장', '공공와이파이존', '양식레스토랑', '자연경관', '주차장']","제주 탑동 광장 앞, 제주 최대의 횟집 단지인 '서부두 명품횟집거리'옆에 위치한 호텔",33.517624,126.52711,숙박,064-717-5000,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f23a5705-d0de-4ee9-ad44-0e387649595d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/732af6f2-d951-4f35-82d3-04b58c4b528a.jpg,10197.0,39,"호텔,숙소,양식레스토랑,주차장,자연경관,수영장,공공와이파이존",33
1915,CNTS_000000000021952,하워드존슨 제주 연동 호텔,제주특별자치도 제주시 삼무로 57,"['호텔', '숙소', '공공와이파이존', '양식레스토랑', '주차장', '비즈니스센터']",제주국제공항 및 바오젠거리와 근접하여 접근성이 우수한 시내 비즈니스 호텔,33.49002,126.492874,숙박,1811-1234,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3acbbd15-86d3-4d93-a4b3-63ae25433d26.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/32dcb67f-74a3-4902-8209-cffd2c599e23.jpg,10110.0,31,"호텔,숙소,양식레스토랑,주차장,공공와이파이존",24
1504,CNTS_000000000020208,이디하우스n카페,제주특별자치도 제주시 구좌읍 해녀박물관길 33-2,"['휴식', '숙소', '게스트하우스', '주차장', '공공와이파이존', '자연경관', '독채', '조식', '카페']",세화 해변이 보이는 게스트하우스,33.523987,126.86202,숙박,010-3762-7982,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8e47deb6-e7bd-45fa-a65d-5e1c265ea6ef.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/bae74f65-f059-463f-80bc-7853880b04b3.jpg,9893.0,38,"게스트하우스,숙소,휴식,조식,주차장,카페,자연경관,독채,공공와이파이존",38
3867,CNTS_000000000020805,비안,제주특별자치도 제주시 조천읍 중산간동로 1197-16,"['휴식', '숙소', '게스트하우스', '독채', '조식 포함', '주차장', '공공와이파이존']",조용한 제주 중산간 마을 선흘리에 있는 독채형 B&B,33.477703,126.713554,숙박,010-2052-6982,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/cdccbfed-daf1-454d-bb33-d8ae6f71e8bd.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/43690c56-6b02-4488-b5f0-534c91691761.jpg,9826.0,33,"게스트하우스,숙소,휴식,주차장,조식 포함,독채,공공와이파이존",33
2579,CONT_000000000500851,라포즈,제주특별자치도 서귀포시 중산간서로 459,"['펜션', '휴양펜션', '가족', '공공와이파이존', '주방기구', '카페', '체험', '자연경관']","서귀포 중문에서 가까운 모던하고 깔끔한 풀빌라형, 복층형 펜션",33.26293,126.46611,숙박,010-9555-3367,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/0b107dfb-6388-4dcd-bfdc-b0a2aaf30f0c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/4176f0df-1871-4d42-b5cc-46447711c601.jpg,9756.0,34,"체험,펜션,휴양펜션,가족,카페,주방기구,자연경관,공공와이파이존",34
3464,CONT_000000000500864,마이테르유스호스텔,제주특별자치도 제주시 애월읍 애원로 474-29,"['유스호스텔', '호스텔/소형호텔', '수영장', '매점', '힐링쉼터']",애월읍에 위치한 숙박시설이자 복합청소년 교류공간,33.4290068,126.3475723,숙박,064-799-8811,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a5dcd562-03ee-4458-8c62-1c544bc3b51b.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/2ae9ddea-e767-4251-bd31-1c5e5fc6001f.jpg,9624.0,26,"힐링쉼터,수영장",8
842,CNTS_200000000007293,제주리조트,제주특별자치도 제주시 애월읍 가문동상4길 11,"['호스텔', '숙소', '리조트', '휴양콘도', '힐링쉼터', '단체여행객', '주차장', '공공와이파이존', '무장애여행', '편의시설']",제주시 애월해안도로에 위치한 리조트,33.4831162,126.3929955,숙박,064-745-5533,https://api.cdn.visitjeju.net/photomng/imgpath/201807/30/a5a6083b-dfc2-4380-8e54-54d510c0944c.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/30/3a2ad41e-fb6f-4303-a8ac-8d5515444fb5.JPG,9617.0,49,"휴양콘도,숙소,힐링쉼터,주차장,단체여행객,리조트,공공와이파이존",34
2544,CNTS_000000000020241,제주샘모루펜션,제주특별자치도 서귀포시 염돈로28번길 11,"['휴식', '숙소', '휴양펜션', '펜션', '바비큐', '해수욕장', '한옥', '가족', '단체여행객', '체험']",샘이 솟는 언덕에 위치한 독채펜션,33.253098,126.49493,숙박,010-6359-9756,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/c710cb17-52ed-484e-9d4f-fc44f52b8ffe.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a2c6a6a2-225b-4b3e-86fb-c5c8cb56b119.jpg,9466.0,37,"체험,숙소,휴식,펜션,휴양펜션,바비큐,가족,해수욕장,단체여행객",34
